file,func,tool,gt_multiclass,pred_multiclass,message,is_correct
examples\example-redismoduleapi.c,debugCallback,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-redismoduleapi.c,disconnectCallback,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,getCallback,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-ssl.c,main,flawfinder,CWE-476,CWE-119,LLM as reference GT,False
examples\example.c,example_argv_command,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
examples\example.c,main,flawfinder,CWE-476,CWE-119,LLM as reference GT,False
hiredis.c,__redisAppendCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,__redisSetError,flawfinder,NO_CWE,CWE-120,LLM as reference GT,False
hiredis.c,bulklen,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,freeReplyObject,flawfinder,CWE-674,NO_CWE,LLM as reference GT,False
hiredis.c,redisAppendCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisBufferRead,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
hiredis.c,redisBufferWrite,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFormatCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFree,flawfinder,CWE-416,NO_CWE,LLM as reference GT,False
hiredis.c,redisFreeCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReply,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisReconnect,flawfinder,CWE-125,CWE-126,LLM as reference GT,False
hiredis.c,redisSetTcpUserTimeout,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisSetTimeout,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,flawfinder,CWE-787,CWE-120,LLM as reference GT,False
net.c,__redisSetError,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,flawfinder,CWE-120,CWE-119,LLM as reference GT,False
net.c,redisCheckConnectDone,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisCheckSocketError,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextConnectUnix,flawfinder,CWE-131,CWE-120,LLM as reference GT,False
net.c,redisContextSetTcpUserTimeout,flawfinder,CWE-758,NO_CWE,LLM as reference GT,False
net.c,redisContextSetTimeout,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,flawfinder,CWE-190,NO_CWE,LLM as reference GT,False
net.c,redisContextUpdateCommandTimeout,flawfinder,CWE-476,CWE-120,LLM as reference GT,False
net.c,redisContextUpdateConnectTimeout,flawfinder,CWE-476,CWE-120,LLM as reference GT,False
net.c,redisContextWaitReady,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisCreateSocket,flawfinder,CWE-772,NO_CWE,LLM as reference GT,False
net.c,redisKeepAlive,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetClose,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetRead,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetWrite,flawfinder,CWE-252,NO_CWE,LLM as reference GT,False
net.c,redisPollMillis,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetBlocking,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetReuseAddr,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetTcpNoDelay,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,__redisReaderSetError,flawfinder,NO_CWE,CWE-120,LLM as reference GT,False
read.c,__redisReaderSetErrorOOM,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,__redisReaderSetErrorProtocolByte,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
read.c,chrtos,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,moveToNextTask,flawfinder,CWE-125,NO_CWE,LLM as reference GT,False
read.c,processAggregateItem,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,processBulkItem,flawfinder,CWE-190,NO_CWE,LLM as reference GT,False
read.c,processItem,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,processLineItem,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
read.c,redisReaderFeed,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
read.c,redisReaderFree,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
read.c,redisReaderGetReply,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
read.c,redisReaderGrow,flawfinder,CWE-755,NO_CWE,LLM as reference GT,False
read.c,string2ll,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,hex_digit_to_int,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,main,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsAllocSize,flawfinder,CWE-125,NO_CWE,LLM as reference GT,False
sds.c,sdsIncrLen,flawfinder,CWE-787,NO_CWE,LLM as reference GT,False
sds.c,sdsTest,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sds_free,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsclear,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdscmp,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsfree,flawfinder,CWE-761,NO_CWE,LLM as reference GT,False
sds.c,sdsfreesplitres,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsll2str,flawfinder,CWE-787,NO_CWE,LLM as reference GT,False
sds.c,sdsrange,flawfinder,CWE-190,NO_CWE,LLM as reference GT,False
sds.c,sdstolower,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdstoupper,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sds.c,sdsull2str,flawfinder,CWE-787,NO_CWE,LLM as reference GT,False
sds.c,sdsupdatelen,flawfinder,NO_CWE,CWE-126,LLM as reference GT,False
sockcompat.c,_initWinsock,flawfinder,CWE-366,NO_CWE,LLM as reference GT,False
sockcompat.c,_updateErrno,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,_wsaErrorToErrno,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_bind,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_close,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_connect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_freeaddrinfo,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_getaddrinfo,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_getsockopt,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_ioctl,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_poll,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
sockcompat.c,win32_recv,flawfinder,CWE-681,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_redisKeepAlive,flawfinder,CWE-200,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_send,flawfinder,CWE-681,NO_CWE,LLM as reference GT,False
sockcompat.c,win32_setsockopt,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
ssl.c,__redisSetError,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,initOpensslLocks,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,maybeCheckWant,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,opensslDoLock,flawfinder,CWE-787,NO_CWE,LLM as reference GT,False
ssl.c,redisFreeSSLContext,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitOpenSSL,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitiateSSL,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisInitiateSSLWithContext,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLAsyncRead,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLAsyncWrite,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
ssl.c,redisSSLConnect,flawfinder,NO_CWE,CWE-119,LLM as reference GT,False
ssl.c,redisSSLContextSetVerifyName,flawfinder,CWE-476,CWE-126,LLM as reference GT,False
ssl.c,redisSSLFree,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,redisSSLRead,flawfinder,CWE-754,NO_CWE,LLM as reference GT,False
ssl.c,redisSSLWrite,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockAcquire,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockInit,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
ssl.c,sslLockRelease,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,array_cb,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,asCleanup,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,as_printerr,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,async_disconnect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,commandCallback,flawfinder,CWE-121,CWE-120,LLM as reference GT,False
test.c,connectCallback,flawfinder,CWE-121,CWE-120,LLM as reference GT,False
test.c,detect_debug_sleep,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,disconnect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,disconnectCallback,flawfinder,CWE-121,CWE-120,LLM as reference GT,False
test.c,do_reconnect,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,do_ssl_handshake,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,free_privdata,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,get_redis_version,flawfinder,NO_CWE,CWE-126,LLM as reference GT,False
test.c,integer_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,main,flawfinder,CWE-201,CWE-190,LLM as reference GT,False
test.c,millisleep,flawfinder,NO_CWE,CWE-676,LLM as reference GT,False
test.c,monitor_cb,flawfinder,CWE-617,NO_CWE,LLM as reference GT,False
test.c,null_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,publish_msg,flawfinder,CWE-779,NO_CWE,LLM as reference GT,False
test.c,push_handler,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,push_handler_async,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,send_client_tracking,flawfinder,CWE-779,NO_CWE,LLM as reference GT,False
test.c,send_hello,flawfinder,CWE-617,NO_CWE,LLM as reference GT,False
test.c,subscribe_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,subscribe_channel_a_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,subscribe_channel_b_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,subscribe_with_timeout_cb,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_allocator_injection,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_append_formatted_commands,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_async_polling,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_blocking_connection,flawfinder,CWE-476,CWE-119,LLM as reference GT,False
test.c,test_blocking_connection_errors,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_blocking_connection_timeouts,flawfinder,CWE-119,CWE-126,LLM as reference GT,False
test.c,test_blocking_io_errors,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_command_timeout_during_pubsub,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_format_commands,flawfinder,CWE-134,CWE-119,LLM as reference GT,False
test.c,test_free_null,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_invalid_timeout_errors,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_monitor,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_privdata_hooks,flawfinder,CWE-590,NO_CWE,LLM as reference GT,False
test.c,test_pubsub_handling,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_pubsub_handling_resp3,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_pubsub_multiple_channels,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_reply_reader,flawfinder,CWE-416,CWE-119,LLM as reference GT,False
test.c,test_resp3_push_handler,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_resp3_push_options,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_ssl_verify_name,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_tcp_options,flawfinder,CWE-476,NO_CWE,LLM as reference GT,False
test.c,test_throughput,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,test_unix_keepalive,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,timeout_cb,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,unexpected_cb,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
test.c,unexpected_push_cb,flawfinder,NO_CWE,NO_CWE,LLM as reference GT,True
alloc.c,hi_free,rats,NO_CWE,NO_CWE,LLM as reference GT,True
alloc.c,hiredisResetAllocators,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncCommand,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncCopyError,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncDisconnect,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncFree,rats,CWE-416,NO_CWE,LLM as reference GT,False
async.c,__redisAsyncHandleConnect,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisAsyncHandleConnectFailure,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisGetSubscribeCallback,rats,CWE-125,NO_CWE,LLM as reference GT,False
async.c,__redisPushCallback,rats,CWE-457,NO_CWE,LLM as reference GT,False
async.c,__redisRunCallback,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisRunConnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisRunDisconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,__redisRunPushCallback,rats,CWE-248,NO_CWE,LLM as reference GT,False
async.c,__redisSetError,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,__redisShiftCallback,rats,CWE-787,NO_CWE,LLM as reference GT,False
async.c,callbackKeyCompare,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,callbackKeyDestructor,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,callbackValDestructor,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncDisconnect,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncFormattedCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncFree,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncHandleRead,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncRead,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisAsyncWrite,rats,NO_CWE,NO_CWE,LLM as reference GT,True
async.c,redisIsSubscribeReply,rats,CWE-125,NO_CWE,LLM as reference GT,False
async.c,redisProcessCallbacks,rats,CWE-476,NO_CWE,LLM as reference GT,False
async.c,redisvAsyncCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictClear,rats,CWE-125,NO_CWE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,rats,CWE-190,NO_CWE,LLM as reference GT,False
dict.c,_dictInit,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictKeyIndex,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,_dictReset,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictAdd,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictDelete,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictExpand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictInitIterator,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictRelease,rats,NO_CWE,NO_CWE,LLM as reference GT,True
dict.c,dictReplace,rats,CWE-416,NO_CWE,LLM as reference GT,False
examples\example-ae.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ae.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-ivykis.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-libev.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libev.c,main,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent-ssl.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libevent.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,debugCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libhv.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,debugCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libsdevent.c,main,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,debugCallback,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-libuv.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-libuv.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-macosx.c,main,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-poll.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-poll.c,main,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-push.c,assertReplyAndFree,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-push.c,enableClientTracking,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-push.c,main,rats,CWE-758,NO_CWE,LLM as reference GT,False
examples\example-push.c,privdata_dtor,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-push.c,pushReplyHandler,rats,CWE-125,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,getCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-qt.cpp,main,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,connectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,debugCallback,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-redismoduleapi.c,disconnectCallback,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example-redismoduleapi.c,getCallback,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example-ssl.c,main,rats,CWE-476,NO_CWE,LLM as reference GT,False
examples\example.c,example_argv_command,rats,NO_CWE,NO_CWE,LLM as reference GT,True
examples\example.c,main,rats,CWE-476,NO_CWE,LLM as reference GT,False
hiredis.c,__redisAppendCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,__redisSetError,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,bulklen,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,freeReplyObject,rats,CWE-674,NO_CWE,LLM as reference GT,False
hiredis.c,redisAppendCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisBufferRead,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisBufferWrite,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFormatCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFree,rats,CWE-416,NO_CWE,LLM as reference GT,False
hiredis.c,redisFreeCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReply,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,rats,CWE-476,NO_CWE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisReconnect,rats,CWE-125,NO_CWE,LLM as reference GT,False
hiredis.c,redisSetTcpUserTimeout,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisSetTimeout,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,rats,NO_CWE,NO_CWE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,rats,CWE-787,NO_CWE,LLM as reference GT,False
net.c,__redisSetError,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,rats,CWE-120,NO_CWE,LLM as reference GT,False
net.c,redisCheckConnectDone,rats,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisCheckSocketError,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextConnectUnix,rats,CWE-131,NO_CWE,LLM as reference GT,False
net.c,redisContextSetTcpUserTimeout,rats,CWE-758,NO_CWE,LLM as reference GT,False
net.c,redisContextSetTimeout,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,rats,CWE-190,NO_CWE,LLM as reference GT,False
net.c,redisContextUpdateCommandTimeout,rats,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisContextUpdateConnectTimeout,rats,CWE-476,NO_CWE,LLM as reference GT,False
net.c,redisContextWaitReady,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisCreateSocket,rats,CWE-772,NO_CWE,LLM as reference GT,False
net.c,redisKeepAlive,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetClose,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetRead,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisNetWrite,rats,CWE-252,NO_CWE,LLM as reference GT,False
net.c,redisPollMillis,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetBlocking,rats,NO_CWE,NO_CWE,LLM as reference GT,True
net.c,redisSetReuseAddr,rats,NO_CWE,NO_CWE,LLM as reference GT,True
