file,func,tool,gt_binary,pred_binary,message,is_correct
async.c,redisAsyncCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncDisconnect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFormattedCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncFree,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleRead,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncHandleTimeout,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncHandleWrite,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncRead,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallback,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetConnectCallbackNC,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncSetDisconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisAsyncSetTimeout,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncWrite,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisIsSubscribeReply,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisProcessCallbacks,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,redisvAsyncCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictClear,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictExpandIfNeeded,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
dict.c,_dictInit,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictKeyIndex,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,_dictReset,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictAdd,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictDelete,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictExpand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictInitIterator,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictRelease,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
dict.c,dictReplace,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ae.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-ivykis.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ivykis.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ivykis.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-ivykis.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libev.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libev.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent-ssl.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent-ssl.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent-ssl.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent-ssl.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libevent.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libevent.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libhv.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,debugCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libhv.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libsdevent.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,debugCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libsdevent.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,debugCallback,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-libuv.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-libuv.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-macosx.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-macosx.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-macosx.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-macosx.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-poll.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-poll.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-poll.c,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-poll.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,assertReplyAndFree,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-push.c,enableClientTracking,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-push.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example-push.c,privdata_dtor,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-push.c,pushReplyHandler,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-qt.cpp,getCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-qt.cpp,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,RedisModule_OnLoad,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,connectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,debugCallback,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-redismoduleapi.c,disconnectCallback,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
examples\example-redismoduleapi.c,getCallback,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
examples\example-ssl.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
examples\example.c,example_argv_command,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
examples\example.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
hiredis.c,__redisAppendCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,__redisSetError,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
hiredis.c,bulklen,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,freeReplyObject,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisAppendCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendCommandArgv,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisAppendFormattedCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisBufferRead,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
hiredis.c,redisBufferWrite,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAlive,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisEnableKeepAliveWithInterval,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFormatCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFree,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisFreeCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisFreeSdsCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReply,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisGetReplyFromReader,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisHandledPushReply,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
hiredis.c,redisNextInBandReplyFromReader,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisPushAutoFree,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisReconnect,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
hiredis.c,redisSetTcpUserTimeout,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisSetTimeout,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvAppendCommand,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
hiredis.c,redisvFormatCommand,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,__redisSetError,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,__redisSetErrorFromErrno,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisCheckConnectDone,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisCheckSocketError,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextConnectUnix,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextSetTcpUserTimeout,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextSetTimeout,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisContextTimeoutMsec,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisContextUpdateCommandTimeout,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextUpdateConnectTimeout,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
net.c,redisContextWaitReady,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisCreateSocket,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisKeepAlive,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetClose,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetRead,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisNetWrite,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
net.c,redisPollMillis,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetBlocking,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetReuseAddr,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
net.c,redisSetTcpNoDelay,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetError,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,__redisReaderSetErrorOOM,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,__redisReaderSetErrorProtocolByte,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,chrtos,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,moveToNextTask,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,processAggregateItem,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,processBulkItem,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,processItem,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,processLineItem,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
read.c,redisReaderFeed,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
read.c,redisReaderFree,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGetReply,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,redisReaderGrow,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
read.c,string2ll,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,hex_digit_to_int,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,main,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsAllocSize,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsIncrLen,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsTest,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sds_free,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsclear,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdscmp,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsfree,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsfreesplitres,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsll2str,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsrange,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdstolower,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdstoupper,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sds.c,sdsull2str,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sds.c,sdsupdatelen,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
sockcompat.c,_initWinsock,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,_updateErrno,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,_wsaErrorToErrno,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_bind,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_close,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_connect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_freeaddrinfo,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getaddrinfo,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_getsockopt,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_ioctl,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_poll,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
sockcompat.c,win32_recv,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_redisKeepAlive,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_send,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
sockcompat.c,win32_setsockopt,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,__redisSetError,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,initOpensslLocks,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,maybeCheckWant,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,opensslDoLock,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisFreeSSLContext,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitOpenSSL,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSL,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisInitiateSSLWithContext,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncRead,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLAsyncWrite,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLConnect,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLContextSetVerifyName,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLFree,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,redisSSLRead,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
ssl.c,redisSSLWrite,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockAcquire,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockInit,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
ssl.c,sslLockRelease,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,array_cb,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,asCleanup,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,as_printerr,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,async_disconnect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,commandCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,connectCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,detect_debug_sleep,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,disconnect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,disconnectCallback,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,do_reconnect,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,do_ssl_handshake,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,free_privdata,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,get_redis_version,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,integer_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,main,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,millisleep,flawfinder,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
test.c,monitor_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,null_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,publish_msg,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,push_handler,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,push_handler_async,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,send_client_tracking,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,send_hello,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_channel_a_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_channel_b_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,subscribe_with_timeout_cb,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_allocator_injection,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_append_formatted_commands,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_async_polling,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_blocking_connection_errors,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_blocking_connection_timeouts,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_blocking_io_errors,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_command_timeout_during_pubsub,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_format_commands,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_free_null,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_invalid_timeout_errors,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_monitor,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_privdata_hooks,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_pubsub_handling,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_handling_resp3,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_pubsub_multiple_channels,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_reply_reader,flawfinder,VULNERABLE,VULNERABLE,LLM as reference GT,True
test.c,test_resp3_push_handler,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_resp3_push_options,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_ssl_verify_name,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_tcp_options,flawfinder,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
test.c,test_throughput,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,test_unix_keepalive,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,timeout_cb,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,unexpected_cb,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
test.c,unexpected_push_cb,flawfinder,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
alloc.c,hi_free,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
alloc.c,hiredisResetAllocators,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncCommand,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncCopyError,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncDisconnect,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncFree,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisAsyncHandleConnect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisAsyncHandleConnectFailure,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisGetSubscribeCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisPushCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,__redisRunCallback,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisRunConnectCallback,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunDisconnectCallback,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisRunPushCallback,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
async.c,__redisSetError,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,__redisShiftCallback,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
async.c,callbackKeyCompare,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackKeyDestructor,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,callbackValDestructor,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommand,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncCommandArgv,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
async.c,redisAsyncDisconnect,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
