file,func,tool,gt_binary,pred_binary,message,is_correct
tests\parse_value.c,parse_value_should_parse_null,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\parse_value.c,parse_value_should_parse_number,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\parse_value.c,parse_value_should_parse_object,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\parse_value.c,parse_value_should_parse_string,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\parse_value.c,parse_value_should_parse_true,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_array.c,assert_print_array,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\print_array.c,print_array_should_print_arrays_with_multiple_elements,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_array.c,print_array_should_print_arrays_with_one_element,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_array.c,print_array_should_print_empty_arrays,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,assert_print_number,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\print_number.c,print_number_should_print_negative_integers,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,print_number_should_print_negative_reals,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,print_number_should_print_non_number,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,print_number_should_print_positive_integers,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,print_number_should_print_positive_reals,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_number.c,print_number_should_print_zero,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_object.c,assert_print_object,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\print_object.c,print_object_should_print_empty_objects,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_object.c,print_object_should_print_objects_with_multiple_elements,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_object.c,print_object_should_print_objects_with_one_element,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_string.c,assert_print_string,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\print_string.c,print_string_should_print_ascii,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_string.c,print_string_should_print_empty_strings,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_string.c,print_string_should_print_utf8,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,assert_print_value,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_array,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_false,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_null,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_number,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_object,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_string,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\print_value.c,print_value_should_print_true,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\readme_examples.c,create_monitor,rats,NON_VULNERABLE,VULNERABLE,LLM as reference GT,False
tests\readme_examples.c,create_monitor_should_create_a_monitor,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\readme_examples.c,create_monitor_with_helpers_should_create_a_monitor,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\readme_examples.c,supports_full_hd,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\readme_examples.c,supports_full_hd_should_check_for_full_hd_support,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\src\ProductionCode.c,FindFunction_WhichIsBroken,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\examples\example_1\src\ProductionCode.c,FunctionWhichReturnsLocalVariable,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\src\ProductionCode2.c,ThisFunctionHasNotBeenTested,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,setUp,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,tearDown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnTheIndexForItemsInList_WhichWillFailBecauseOurFunctionUnderTestIsBroken,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnZeroIfItemIsNotInList_WhichWorksEvenInOurBrokenCode,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnCurrentCounter_ButFailsBecauseThisTestIsActuallyFlawed,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValue,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValueAgain,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode2.c,setUp,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode2.c,tearDown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode2.c,test_AnotherIgnoredTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode2.c,test_IgnoredTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\TestProductionCode2.c,test_ThisFunctionHasNotBeenTested_NeedsToBeImplemented,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\test_runners\TestProductionCode2_Runner.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\test_runners\TestProductionCode2_Runner.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\test_runners\TestProductionCode_Runner.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_1\test\test_runners\TestProductionCode_Runner.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\src\ProductionCode.c,FindFunction_WhichIsBroken,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\examples\example_2\src\ProductionCode.c,FunctionWhichReturnsLocalVariable,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\src\ProductionCode2.c,ThisFunctionHasNotBeenTested,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\test\test_runners\all_tests.c,RunAllTests,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_2\test\test_runners\all_tests.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\helper\UnityHelper.c,AssertEqualExampleStruct,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\src\ProductionCode.c,FindFunction_WhichIsBroken,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\examples\example_3\src\ProductionCode.c,FunctionWhichReturnsLocalVariable,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\src\ProductionCode2.c,ThisFunctionHasNotBeenTested,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,setUp,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,tearDown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnTheIndexForItemsInList_WhichWillFailBecauseOurFunctionUnderTestIsBroken,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FindFunction_WhichIsBroken_ShouldReturnZeroIfItemIsNotInList_WhichWorksEvenInOurBrokenCode,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnCurrentCounter_ButFailsBecauseThisTestIsActuallyFlawed,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValue,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode.c,test_FunctionWhichReturnsLocalVariable_ShouldReturnTheCurrentCounterValueAgain,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,setUp,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,tearDown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_AnotherIgnoredTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_IgnoredTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\examples\example_3\test\TestProductionCode2.c,test_ThisFunctionHasNotBeenTested_NeedsToBeImplemented,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityConcludeFixtureTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityGetCommandLineOptions,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityIgnoreTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMain,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_EndTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_MakeMallocFailAfterCount,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityMalloc_StartTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_Set,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,UnityPointer_UndoAllSets,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,announceTestRun,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,groupSelected,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,isOverrun,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,release_memory,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,selected,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,tearDown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,testSelected,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,unity_calloc,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\src\unity_fixture.c,unity_free,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,unity_malloc,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\src\unity_fixture.c,unity_realloc,rats,VULNERABLE,VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\main\AllTests.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\main\AllTests.c,runAllTests,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Create,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Destroy,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_Enable,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\extras\fixture\test\unity_output_Spy.c,UnityOutputCharSpy_OutputChar,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,IsStringInBiggerString,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UNITY_OUTPUT_CHAR,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityAddMsgIfSpecified,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityBegin,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityConcludeTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityDefaultTestRun,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityDoublesWithin,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityEnd,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityFail,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityFloatsWithin,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityIgnore,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityParseOptions,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrint,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintExpectedAndActualStrings,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintFloat,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintLen,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintMask,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintNumber,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintNumberByStyle,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityPrintNumberHex,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityPrintNumberUnsigned,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityStringArgumentMatches,rats,VULNERABLE,NON_VULNERABLE,LLM as reference GT,False
tests\unity\src\unity.c,UnityTestMatches,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityTestResultsBegin,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\src\unity.c,UnityTestResultsFailBegin,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_cmd.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_cmd.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_def.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_def.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_head1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_head1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_cmd.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_def.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_head1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_new2.c,suite_teardown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_param.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_run2.c,suite_teardown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Destroy,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Init,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,CMock_Verify,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_mock_yaml.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_new2.c,suite_teardown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_param.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_param.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run1.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run1.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_run2.c,suite_teardown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,resetTest,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\expectdata\testsample_yaml.c,suite_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_main,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_setup,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custom_teardown,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custtest_ThisTestPassesWhenCustomSetupRan,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
tests\unity\test\testdata\testRunnerGenerator.c,custtest_ThisTestPassesWhenCustomTeardownRan,rats,NON_VULNERABLE,NON_VULNERABLE,LLM as reference GT,True
